len,naive,RK,BM,KMP,python
80,968834.0699999996,506805.94999999984,18751.33999999997,369187.46999999986,4687.850000000007
81,915686.3700000002,539097.830000002,18751.240000000005,396904.2400000008,3125.269999999998
82,961119.3300000007,554721.1899999989,25001.630000000147,342264.29999999836,9375.600000000057
83,946955.469999997,531294.579999999,26563.479999999956,374999.4400000005,3125.27000000001
84,948495.6800000025,515661.5900000027,26564.31999999986,375027.88000000064,14062.690000000026
85,974417.8999999982,516096.71999999846,18752.620000000017,361282.3699999987,3125.2400000000007
86,937628.6300000031,514774.75000000146,25001.660000000098,391577.32,12500.990000000018
87,895373.8,546909.799999999,21876.42000000003,407840.4300000005,10938.29999999999
88,982864.880000002,486078.0100000018,29689.46999999994,362541.939999999,3125.1899999999987
89,907900.2300000018,550032.1499999977,25003.5,409380.300000001,7813.04000000003
90,917275.910000001,503147.1900000011,29689.51999999999,406275.3799999998,6250.439999999996
91,948548.1900000015,492219.27999999974,28128.18999999999,401572.1799999999,10938.280000000004
92,960987.4799999988,507863.5200000006,18751.200000000077,384398.75000000047,9373.810000000003
93,876615.1400000023,578186.3100000004,23438.939999999977,417214.5499999996,6250.449999999991
94,922311.5800000014,520590.90999999916,31452.36000000007,404096.97000000096,6250.399999999977
95,973424.130000002,520480.64999999886,26564.340000000142,342314.34999999986,7813.060000000036
96,981293.0100000043,540306.9899999994,26537.009999999857,363217.2800000002,5729.769999999992
97,931545.2600000041,552753.6200000022,21550.88999999997,385375.82999999984,4769.179999999983
98,914354.3299999988,517388.6200000022,21264.720000000005,420366.01000000036,7257.780000000008
99,944839.6299999983,558084.9799999973,24851.900000000034,378694.8800000007,6143.849999999988
100,945942.2399999966,517819.51999999984,32645.090000000164,408697.9499999987,4406.500000000005
101,947434.1399999994,536069.2899999964,28014.70999999992,381181.4499999996,2678.5900000000156
102,959615.2599999979,542208.3500000023,27827.950000000033,405455.99999999796,7564.4499999999825
103,962274.240000001,540897.8800000048,26969.929999999957,382757.43000000017,5590.780000000003
104,956026.2399999977,529412.1399999998,30125.499999999956,384379.22999999946,4449.4700000000075
105,938798.7799999996,528513.7199999993,37376.80999999965,389067.66000000155,5340.920000000001
106,912562.0700000003,500031.34999999934,31252.680000000037,440655.249999999,4687.780000000018
107,962565.7099999986,500036.9700000015,26564.279999999988,387519.9400000004,4687.82999999999
108,982869.8099999974,521913.9400000001,37502.65000000017,362530.1799999989,4687.789999999976
109,926641.4799999996,551583.6699999995,17188.809999999998,387522.8500000005,9376.249999999998
110,935579.3499999999,540688.2700000035,25002.919999999987,394290.13999999914,6250.3899999999985
111,963182.4300000005,517861.3199999987,46958.02999999989,350252.3299999995,100.02999999999977
112,962566.7299999992,489093.16999999917,29689.529999999893,417216.77000000025,4687.7900000000145
113,939127.5100000001,550031.7399999977,31250.799999999996,373466.8300000019,1562.6100000000024
114,900061.5200000027,564139.2499999999,25001.719999999976,395298.8600000002,6250.399999999991
115,946478.0100000023,534200.499999999,25643.519999999942,386480.0600000006,1668.390000000012
116,938394.7699999997,531807.6400000046,29689.53000000003,378452.3699999986,4687.800000000005
117,909438.4900000001,528157.4499999983,26564.37000000009,426591.3999999994,6250.429999999988
118,945629.920000002,494392.2199999995,38697.65,413798.3000000002,3583.6399999999962
119,950276.7899999984,534188.2799999989,28979.71000000009,375456.9500000015,101.72999999999983
120,892250.2499999963,520347.69999999856,37502.50999999996,418776.6600000009,6250.450000000019
121,939142.0899999985,525018.6400000002,39067.15000000003,382834.1700000006,6250.50000000003
122,926661.6200000017,489055.92000000074,34377.190000000104,428154.81,6250.449999999986
123,921084.3000000005,520828.6900000012,42190.4399999999,414668.8999999999,7813.669999999995
124,893805.4899999978,575038.8200000004,24984.220000000034,406299.0200000001,3125.2099999999996
125,1015692.3000000002,510972.5500000017,26564.310000000027,345335.64999999973,1562.6099999999983
126,933529.7599999978,525650.3999999984,34377.55000000008,383437.8399999999,1562.6299999999994
127,914124.3000000011,575037.0799999996,34377.230000000054,373462.1199999991,6250.479999999988
128,956310.1199999984,498448.7300000007,54691.19000000003,382874.49000000156,7813.000000000013
129,917257.6600000022,492214.15000000043,25001.749999999935,464091.3300000004,3125.190000000008
130,954725.8700000027,518832.2500000012,45316.78000000014,375004.2200000003,14063.03000000002
131,912630.9700000016,514573.14999999927,34459.310000000005,434521.7300000004,9375.54999999997
132,933872.1299999988,540632.2499999993,36278.52000000005,412132.6600000001,5600.020000000005
133,974107.0100000026,496632.9999999991,42206.44000000009,383632.5599999997,4767.450000000023
134,927135.2999999989,525606.2199999995,51735.78000000019,384843.1200000001,8229.200000000008
135,939545.3399999958,564134.8500000039,28134.11000000012,392062.08999999985,7976.730000000012
136,965080.9099999984,522640.27999999793,34155.64000000001,394101.19999999943,4719.4500000000035
137,915480.3700000008,533081.9499999977,34590.85000000002,407499.97999999934,5013.300000000004
138,961799.5500000009,522317.1899999996,40727.81999999995,381575.9900000017,4687.750000000026
139,956315.8599999998,506282.7600000014,37504.52999999986,375024.39999999804,4687.839999999981
140,903153.2900000004,570388.9899999979,23418.12999999984,381290.0300000015,4687.780000000009
141,945803.56,515845.0999999992,31252.010000000053,412667.16999999824,4687.890000000009
142,979102.1200000012,502270.9499999995,37504.36000000022,386927.5900000004,9375.560000000009
143,957840.0000000006,515654.7799999995,42189.63999999995,367254.8399999994,9375.690000000019
144,986912.3099999971,512841.5900000019,40629.269999999975,353565.8999999992,6250.379999999997
145,954816.3100000009,529789.86,34405.75999999994,374788.8600000003,0.0
146,921915.2100000007,546909.1399999984,25001.590000000102,410988.83999999927,6250.399999999983
147,893826.4399999973,546915.4299999995,35982.74999999987,429653.35000000027,4687.7099999999855
148,961015.1199999981,526600.810000001,31253.849999999948,392196.28000000084,3125.209999999988
149,884598.9299999999,553160.7699999994,39065.069999999985,417175.6199999997,4687.800000000025
150,958291.8099999989,513216.4300000001,29808.370000000014,404071.27,1579.2300000000027
151,903201.3999999985,571919.6199999956,28106.500000000055,406275.48000000126,1562.6100000000033
152,903141.9700000032,540698.5200000023,32816.98999999991,429720.3100000008,1562.6100000000094
153,961043.4900000001,529720.4299999997,32814.81999999996,393737.1499999993,7813.099999999984
154,938657.9899999988,525237.0300000007,37601.93,399116.81000000134,4687.769999999998
155,959436.8899999997,498473.2199999991,45316.219999999994,401589.3800000009,6250.420000000006
156,964164.1300000014,548458.8300000015,43753.020000000164,346900.91000000195,6248.660000000017
157,925589.1099999989,526609.1499999991,28140.04000000002,430749.7600000004,3225.2100000000073
158,914995.3600000022,541385.3700000007,43811.940000000126,408800.8400000013,6101.800000000023
159,926348.3500000009,565870.6800000026,40119.31000000029,372419.4499999994,2501.5999999999976
160,942931.6999999983,561793.7300000015,23439.949999999975,362633.56000000006,6250.390000000011
161,911917.0300000019,554572.4599999984,39499.37999999998,404441.2899999985,3478.5600000000018
162,938426.11,551533.0600000015,36835.77000000017,397027.38999999955,3686.730000000013
163,947657.1600000017,538452.4799999997,37554.96999999986,381347.70000000164,14073.200000000019
164,934438.4500000011,512530.5499999999,40627.59000000014,426593.6800000011,7814.999999999992
165,914192.1899999978,570338.9899999979,33557.180000000015,398581.5399999995,4032.569999999998
166,937944.08,539778.6600000005,37922.050000000025,405217.5799999999,3785.3799999999965
167,937732.9399999989,522762.36999999755,50292.200000000106,423524.06999999884,3325.039999999996
168,933753.6400000011,530215.2700000013,47085.799999999836,402642.3400000009,8627.960000000012
169,944268.2700000015,530867.9899999979,46590.67999999996,381197.92000000057,5306.070000000013
170,920496.9300000011,558000.0699999966,45257.95999999992,391057.73000000085,4313.779999999991
171,961022.8000000003,521199.92999999877,39438.14999999983,399721.52000000083,4379.200000000018
172,930754.4300000005,526829.4800000009,35588.08999999998,417296.8699999983,10283.249999999976
173,932474.2900000003,541978.7900000006,45864.089999999975,401106.17000000086,5505.850000000007
174,964200.469999999,524478.8699999977,39106.91000000015,385576.59000000067,8302.1
175,949648.9700000001,555228.9799999986,33650.58999999996,394153.72999999986,7833.419999999997
176,926676.4600000028,528868.8599999964,38363.52000000012,416733.46999999974,2555.0700000000056
177,957257.0500000035,536541.7799999965,50016.99999999991,373807.2800000002,1562.610000000012
178,881313.9199999993,559414.3299999968,46876.91000000011,439086.4099999988,3124.7800000000243
179,967272.7500000016,520327.92000000045,39065.6,381274.2000000008,9375.57
180,951886.6899999997,523397.2500000008,43887.30000000017,411468.9499999996,5008.169999999987
181,886319.2899999983,572519.0800000004,35944.64999999993,418142.429999999,6007.35000000003
182,848522.4900000037,590655.5599999975,40627.05000000003,421884.7999999999,6250.409999999999
183,885970.6500000003,534412.389999999,43764.58999999991,443793.34000000014,7812.950000000003
184,926687.5299999984,560948.6799999995,42173.94999999991,379692.3400000003,4687.810000000017
185,938740.1199999999,524253.83000000246,42198.55999999973,388226.3499999999,9375.579999999989
186,921967.7599999984,542211.0599999971,50003.28000000002,407803.25999999954,3125.159999999999
187,981743.1099999974,518346.33999999973,52692.17000000006,388785.3899999991,3307.8499999999885
188,947823.490000005,529706.0800000002,51771.300000000025,423622.8699999996,4825.460000000002
189,944829.4200000025,506801.33999999665,50532.63000000016,412650.9500000008,4496.619999999997
190,907429.3999999979,568196.580000002,49738.79999999987,402511.3999999987,6960.240000000038
191,925316.3499999999,558569.0200000006,51820.07,421378.7600000013,5628.269999999978
192,937885.8799999998,564148.739999999,52505.139999999876,393915.4200000006,3593.8499999999985
193,943097.9199999997,537426.1199999979,50257.90999999992,394920.7699999999,8022.350000000007
194,940861.9399999996,505849.5500000021,51650.33000000012,418549.93999999785,6198.710000000004
195,920826.62,544522.1599999977,58969.72999999979,403386.0599999998,10985.380000000034
196,911670.5299999998,550433.1799999996,62601.5199999998,380123.70000000036,10938.24
197,914072.3699999963,526684.3999999996,57816.32999999993,415618.87999999867,4687.84000000001
198,979095.5900000008,522419.5799999992,46878.10000000001,375227.6599999989,4687.810000000008
199,936027.0099999983,520334.67000000045,48442.199999999946,398450.11000000074,12500.869999999948
200,957880.0899999988,498467.40999999974,53127.240000000005,409403.9000000004,7813.050000000015
201,895330.7299999984,559451.6900000018,40627.78000000017,456283.03999999876,6250.480000000021
202,943677.6000000013,548034.9300000004,59584.35999999999,396622.60999999923,6250.390000000015
203,912892.8799999991,583444.1699999974,47259.30999999989,387245.28999999975,4002.3999999999987
204,968136.0599999992,539876.8300000004,56121.13999999997,381427.3800000015,3751.869999999999
205,937768.8099999975,522486.3799999975,54706.32999999979,427207.1299999994,5325.420000000014
206,934495.1599999995,546885.2699999978,59338.00999999987,397504.08999999944,3028.629999999999
207,942794.9600000016,538723.4699999986,56269.18000000014,398556.0200000012,6051.860000000024
208,928766.6099999979,551578.6600000015,51703.41999999984,403305.22999999917,4926.510000000003
209,949760.2000000029,551200.1600000015,52573.720000000045,404260.509999998,3408.8599999999938
210,968509.8500000031,539477.9300000009,49137.840000000055,406630.0699999991,6252.599999999997
211,963395.3,544424.5300000018,56970.63999999982,399717.20000000054,5915.070000000025
212,912080.2400000022,556919.5899999996,54432.710000000065,414078.5800000008,5818.769999999985
213,924111.9099999997,539859.6699999981,57058.270000000266,414063.5599999987,3509.169999999994
214,979783.1999999979,526641.0800000024,65685.93000000007,375073.4499999998,4663.699999999987
215,940369.3299999994,566115.0699999961,51666.139999999985,370574.02000000014,10940.009999999964
216,898486.9000000026,576541.6199999977,57830.40999999982,395395.17999999947,4687.989999999992
217,898692.7199999999,556294.5000000012,61108.22000000012,398105.03999999876,9375.409999999983
218,942073.940000002,518190.41000000027,52767.01000000003,443722.0600000006,3325.180000000025
219,942919.2600000012,532438.7799999994,49740.13000000013,425814.0700000001,6451.220000000001
220,929893.2800000025,549889.0600000015,59424.08000000026,417209.38000000187,4689.179999999969
221,999790.2499999981,587237.259999997,63732.909999999734,407714.3599999994,5417.530000000005
222,987327.3800000014,553157.1199999984,55364.6600000001,425476.7500000013,5296.629999999992
223,907274.1200000002,584943.4599999991,46876.63999999995,402082.95999999985,3125.200000000004
224,931572.6300000009,523298.07000000024,58892.40999999997,442916.87999999896,8521.020000000088
225,939659.1799999967,541026.9599999984,58511.859999999964,421403.37999999925,4753.48
226,935924.5599999989,542391.4099999988,58099.83000000001,406767.9000000007,6852.040000000012
227,934585.2499999987,523931.3700000001,61052.12000000028,431994.1799999998,2178.1599999999985
228,913346.860000002,548669.4000000024,61298.100000000144,413333.6199999997,5824.660000000005
229,987099.4299999998,560458.5900000001,63890.42000000023,416160.8299999998,6082.260000000001
230,938564.3100000026,558190.7700000003,67032.91000000005,440404.2100000012,7611.909999999971
231,934499.7000000046,564469.1100000022,56446.84000000015,413110.9100000013,5798.249999999992
232,931647.1200000003,533061.5900000008,51332.9900000001,432530.59000000084,5007.469999999995
233,958785.0700000022,556531.2300000013,52102.89999999974,412395.32999999885,7724.669999999994
234,953002.6099999995,549858.5399999979,47402.52000000006,438964.7400000002,9762.459999999997
235,938783.859999996,539342.7099999988,58536.519999999866,418627.5600000004,4674.750000000011
236,930791.1099999984,547962.2299999987,66559.70000000006,398506.6200000001,4625.999999999977
237,888457.1499999973,561488.4399999991,53128.38999999994,445553.7500000004,9375.590000000011
238,973392.3499999992,546471.9100000039,50562.74999999974,413542.5699999999,7291.549999999982
239,948941.2899999971,558441.979999998,55478.0600000001,424863.4999999997,5580.570000000045
240,943259.4500000003,555317.0199999999,50233.99000000003,394106.549999999,4770.880000000021
241,971941.2400000041,515641.8700000007,65629.23000000027,398482.40000000014,3125.190000000001
242,929740.3499999994,525034.1000000007,64066.51999999973,401598.81999999983,6250.449999999998
243,979773.6599999951,518780.54999999946,60942.0599999997,403160.95999999985,7813.070000000015
244,953270.3199999986,510980.5499999999,67189.27000000015,410905.9099999993,3125.7299999999977
245,945347.8200000025,482845.0699999998,75004.0500000003,446903.8499999997,3125.2200000000016
246,932874.0499999981,553164.0600000018,53128.560000000085,423466.3100000003,1562.5699999999993
247,905494.2800000007,508042.0499999993,70716.7600000002,462652.35999999754,3125.209999999986
248,928189.6499999997,512555.1699999991,78129.55000000009,420341.0199999985,6250.410000000005
249,942261.100000004,518779.9800000005,46878.07000000016,439084.09999999916,9376.54999999999
250,889439.5499999985,552233.3900000048,76567.21000000014,433547.31000000035,6350.440000000015
251,897735.8400000005,550582.1800000002,71879.95999999995,423783.68000000116,6250.380000000018
252,887355.2799999991,569391.9500000003,70415.51999999977,410082.799999999,12600.929999999988
253,889137.8600000009,610978.279999997,71880.47999999994,395307.97999999893,4687.790000000004
254,950057.2900000009,493769.7699999997,67191.92999999986,437549.1200000008,4687.7800000000125
255,887560.4500000002,579752.6699999981,67190.42999999989,421877.2799999991,4688.17
256,888314.7500000038,599230.2,78428.50999999995,386623.86999999976,4687.789999999998
257,1052513.839999998,537454.169999997,58721.82999999999,395348.85000000126,4177.690000000007
258,989526.3999999994,549774.8599999975,62925.49999999983,434362.37999999995,7480.709999999988
259,915234.8400000015,589689.5199999997,69199.38000000027,440295.5100000014,3360.1400000000067
260,996936.6799999964,496910.13000000076,60940.0900000002,434408.9300000005,6250.459999999991
261,958467.5199999984,553332.9199999982,70939.28000000016,435564.74,4851.240000000015
262,1046905.630000005,551002.2099999974,74298.26999999993,414437.4099999989,7431.92999999998
263,1043277.6399999999,535272.7400000021,67420.37000000018,414934.6700000014,5874.419999999987
264,1006057.4100000017,560416.1899999976,59364.70999999991,411339.01000000024,9127.759999999982
265,1013352.5500000013,537209.4600000003,72631.09000000029,426630.060000001,7254.299999999966
266,995672.1700000031,520534.40000000043,94867.50000000051,411562.1000000021,13546.039999999999
267,1065920.4800000049,521078.84999999934,66396.42000000006,405743.1700000002,9830.530000000013
268,1037621.7999999981,552600.9800000011,74689.79999999964,421116.2000000011,11271.520000000008
269,996769.7900000007,528359.860000002,65034.28000000045,464833.239999999,6799.399999999992
270,985301.1600000008,527057.8300000009,70638.87000000023,445981.3799999995,8933.66999999998
271,985341.5000000017,551929.6600000005,54789.77000000007,417509.4100000005,12500.829999999994
272,974508.5500000013,529629.4499999998,61040.27000000002,455169.6299999994,12500.980000000023
273,992277.429999996,560954.4699999988,89068.55000000041,393773.5599999997,6250.399999999946
274,1025310.6300000005,554711.63,76593.16000000009,395339.28999999934,9375.629999999997
275,1040740.2100000016,507914.90999999957,82817.92000000057,423411.2900000001,3125.1900000000064
276,1025066.1700000027,526604.6600000019,65629.4500000002,436077.24000000017,7813.030000000017
277,995348.3899999999,559447.169999995,79689.96000000025,414089.27999999817,1562.6100000000033
278,997788.1600000013,559884.3900000023,76567.6100000001,416017.16000000003,9375.67999999997
279,1019908.6099999973,522942.0999999979,79693.00000000042,438044.9699999996,4687.840000000001
280,1025135.340000002,546885.650000001,85905.95999999976,395335.60999999905,7813.139999999996
281,1023508.4200000014,546947.3400000037,65629.11000000038,403114.3700000013,3125.2099999999887
282,1008662.6700000025,525553.5500000012,78331.70000000039,431388.2300000022,9376.130000000016
283,1028612.999999998,509088.3600000002,59361.379999999925,435989.43999999925,6250.479999999994
284,1032882.1000000016,507867.78999999986,81255.31000000017,418756.6000000006,4687.810000000014
285,962540.9099999995,614103.829999999,90631.79999999989,404737.37000000046,7812.989999999992
286,980696.4400000002,586580.9699999993,75569.91000000008,393161.7000000014,6250.399999999968
287,1016476.0299999989,526209.0099999988,84579.25000000004,445356.4799999993,7587.4299999999885
288,1033235.4299999974,538482.5800000003,79007.87000000034,397492.30000000127,4838.169999999991
289,988569.6200000031,574092.7799999982,61445.15000000005,455117.6199999992,4565.780000000008
290,1024853.1100000023,536543.7099999997,64257.999999999585,403983.40000000113,10299.67000000002
291,996550.2299999995,549054.0699999984,91092.50999999975,388401.9899999988,10938.29999999998
292,1032883.2900000003,535972.8599999986,87506.76999999993,390649.23000000033,1562.6599999999985
293,1012548.8799999981,571931.8799999974,75006.09999999938,396902.81999999826,7813.009999999967
294,1033554.9699999974,559236.7400000022,57917.250000000065,408507.5300000011,10938.20999999997
295,960999.1300000002,562538.4799999996,82849.36999999982,442220.2700000009,12500.90999999993
296,996999.5099999988,529446.4000000008,96983.32999999974,399590.02000000037,6250.420000000001
297,948532.049999998,559383.4099999983,82818.1300000002,453182.62000000116,9375.610000000004
298,993823.1599999998,515653.41000000073,93756.30000000006,440654.08999999956,4687.879999999999
299,1050086.9899999972,523452.0799999999,87505.6599999998,382842.4099999986,4687.689999999982
300,1013093.490000003,544857.9600000001,82205.8500000001,427734.4399999998,6531.340000000048
301,1011987.2399999993,548470.8099999968,79042.32000000024,429029.3799999992,4617.810000000003
302,1058040.3700000015,505821.88000000064,71909.0900000001,429935.0700000009,8690.95000000002
303,1010865.6599999993,552834.460000002,78948.81000000007,434440.2400000012,7890.4500000000435
304,1064560.9700000004,537112.2099999993,87176.58000000007,418088.1000000009,9864.380000000017
305,1056925.509999996,519547.3099999998,79574.85999999977,408089.6499999992,2657.710000000002
306,1015926.8599999998,505159.1299999999,79793.43999999964,448632.859999999,10938.300000000027
307,974286.4499999983,566086.0899999976,103329.30000000031,389620.7599999991,4687.879999999984
308,1028487.7800000004,485336.8399999996,98440.96000000028,432090.6100000014,10938.38000000002
309,954624.3300000011,540285.0599999957,87608.64000000054,475045.06999999913,3125.2100000000037
310,986018.6500000026,564119.7600000032,98442.39000000012,403142.3899999986,6250.410000000045
311,982185.0599999995,525419.4599999997,71978.87999999995,462845.0700000004,7911.139999999963
312,961360.8199999986,581490.6400000011,92193.95000000011,412572.8999999998,4687.829999999981
313,984321.650000002,542920.770000002,83568.33000000041,444769.4800000002,3429.5700000000206
314,1016010.6900000008,571843.4900000006,65061.77999999999,402034.1899999998,5053.44
315,1012303.03,546183.5499999992,97103.25000000012,434194.9699999997,7277.660000000006
316,982403.6199999985,549433.8699999998,90442.89999999986,450476.2100000003,6709.1799999999985
317,1001147.27,524554.1,89900.23999999974,438547.5100000007,11672.70999999996
318,985961.1900000029,598740.2300000002,82937.2500000002,418180.73999999894,6629.880000000011
319,1002356.3799999991,561205.7900000018,83018.1999999996,425922.7099999991,7577.750000000017
320,981335.7700000007,555505.99,90170.38000000034,463686.4000000004,5136.460000000007
321,973298.350000003,505551.3700000015,89673.16999999997,471468.73000000103,3125.2400000000275
322,996867.8800000007,564414.819999999,87708.38999999998,418236.74000000017,6250.439999999998
323,974862.9900000009,551093.2299999993,72168.42999999985,458563.27000000107,9375.510000000033
324,919429.1899999938,608381.2000000007,90732.1900000001,439394.4400000003,4787.82
325,1078347.6299999966,495350.29000000085,87504.20000000008,403165.04000000056,6250.389999999994
326,941343.53,576992.970000002,73636.49000000008,459762.28000000113,9375.629999999974
327,990691.9800000018,539095.4800000009,101569.33999999994,417218.27999999997,6250.1800000000085
328,1004764.0499999993,553163.2800000013,93743.64000000003,400029.0299999999,3125.20999999999
329,1011170.2000000011,556262.0599999992,112179.89999999956,427413.24000000017,7238.16000000001
330,1054200.4200000023,547409.8200000004,101711.55999999972,392308.87999999995,4092.189999999986
331,1019342.4799999996,527490.9499999977,89435.22000000035,426688.1700000004,4478.200000000031
332,1004280.649999999,515596.96000000025,105016.26999999983,444512.4799999997,4999.490000000021
333,1025407.66,552328.7100000026,88751.39999999944,428287.5900000014,6362.259999999972
334,1044435.4199999948,554054.2500000033,91213.59000000008,445970.5699999987,5193.470000000001
335,1000917.0499999961,540790.9199999996,110879.5999999997,439526.9199999984,5058.599999999992
