pat_len,txt_len,naive,RK,BM,KMP,python

10,11,1988.7999999999993,3016.800000000009,1000.2999999999993,4014.1000000000004,0.0

10,12,2014.4999999999986,1827.7000000000023,2000.4000000000021,5149.399999999995,0.0

10,13,992.5000000000007,1987.5999999999992,3000.6,5032.5,0.0

10,14,2994.8999999999996,0.0,1998.3999999999992,3983.7999999999915,1003.6000000000004

10,15,2997.300000000004,0.0,1994.100000000002,3001.1,0.0

10,16,1000.2000000000002,3992.3000000000065,2011.1000000000008,4000.4999999999914,0.0

10,17,0.0,3973.6000000000017,5052.0,3001.2999999999965,0.0

10,18,1999.9999999999995,2985.4000000000005,3001.9000000000037,3011.0000000000014,1010.9999999999984

10,19,995.6999999999992,2004.400000000001,1000.2999999999984,5014.700000000002,0.0

10,20,3000.5999999999985,2038.6000000000029,2000.700000000001,4962.099999999997,0.0

10,21,4011.500000000005,2986.1999999999985,2006.299999999997,3988.0000000000045,0.0

10,22,4004.299999999994,1010.9999999999989,3011.7000000000007,5001.899999999993,0.0

10,23,1999.9000000000015,6001.800000000003,3000.9000000000005,4001.7000000000007,0.0

10,24,2022.1999999999975,4001.2000000000035,4010.0000000000014,3990.9999999999945,0.0

10,25,3005.1999999999994,4016.599999999999,989.4000000000005,3015.900000000002,991.5000000000005

10,26,6993.9,2006.299999999997,3989.8999999999965,2013.4000000000003,0.0

10,27,3025.599999999998,5018.900000000002,4000.799999999996,3983.7000000000003,0.0

10,28,2988.1999999999975,5017.000000000007,1978.1999999999957,2992.0999999999963,0.0

10,29,4001.0999999999995,3002.599999999998,4000.8999999999983,3000.9000000000033,0.0

10,30,5005.000000000003,2004.8000000000034,998.7000000000022,5019.500000000002,0.0

10,31,2984.2000000000025,6995.500000000004,5013.199999999999,0.0,0.0

10,32,4004.7000000000003,4989.299999999992,4002.8999999999983,2996.000000000003,0.0

10,33,2000.8000000000022,10000.1,1010.6000000000001,4992.699999999999,0.0

10,34,6983.199999999991,2978.2999999999947,4023.6000000000026,2005.199999999998,0.0

10,35,4067.1999999999994,4958.000000000004,2979.5999999999985,4994.500000000002,0.0

10,36,8009.700000000006,2987.7000000000035,2995.8999999999996,4006.0000000000055,0.0

10,37,7058.200000000009,3013.1000000000063,3002.5000000000027,5930.5,0.0

10,38,5012.000000000002,3870.799999999992,5114.0,5001.300000000003,0.0

10,39,5998.699999999999,4996.199999999999,2994.400000000003,4014.9999999999986,0.0

10,40,4000.200000000005,7984.300000000002,5000.100000000001,2001.0000000000018,0.0

10,41,5005.200000000001,1000.2999999999984,8011.7999999999965,3999.8999999999996,0.0

10,42,5981.600000000001,3996.299999999997,5008.400000000008,6018.400000000007,0.0

10,43,4985.299999999995,4002.500000000001,3005.0000000000027,5024.1,0.0

10,44,4002.3000000000043,5000.799999999997,4978.999999999997,5000.799999999995,0.0

10,45,3998.700000000001,6012.2000000000035,3004.8000000000025,4999.099999999996,0.0

10,46,3996.100000000007,3007.5000000000077,3028.2,7960.6,0.0

10,47,3012.5999999999967,6996.600000000013,2989.8999999999974,2011.6,0.0

10,48,6986.199999999998,2994.8000000000006,5000.600000000002,2000.5999999999958,1011.0999999999988

10,49,6153.100000000007,7986.100000000013,2870.1000000000017,4006.3000000000006,0.0

10,50,4009.1,5985.2,7018.500000000001,6003.199999999995,0.0

10,51,7006.4,7981.600000000007,3011.500000000003,4005.499999999988,0.0

10,52,7073.499999999995,6923.800000000003,4011.6999999999994,4006.899999999998,0.0

10,53,6996.400000000008,5990.199999999992,1998.2999999999995,7028.500000000006,0.0

10,54,5023.4,6987.299999999998,4983.8000000000075,3016.399999999996,0.0

10,55,6961.799999999993,8018.6,4016.3000000000015,4001.600000000006,0.0

10,56,7007.7,4005.4000000000074,4005.8999999999955,6974.999999999984,0.0

10,57,8015.500000000003,5010.299999999999,5001.300000000002,4978.2,0.0

10,58,6011.7999999999965,8974.699999999992,3001.600000000004,6028.299999999997,0.0

10,59,997.6000000000026,4990.399999999997,6011.900000000009,10999.999999999993,0.0

10,60,8001.899999999995,8000.400000000001,0.0,5879.799999999997,0.0

10,61,6128.100000000001,9876.200000000008,2000.6999999999996,6994.800000000004,0.0

10,62,8030.000000000014,5989.800000000005,1005.0999999999993,7986.500000000011,0.0

10,63,10017.4,5987.899999999988,1994.0000000000027,7001.599999999996,0.0

10,64,6960.900000000002,6807.900000000004,3000.6,8223.999999999989,0.0

10,65,8979.100000000002,6997.299999999994,3011.5000000000005,5024.400000000004,0.0

10,66,8985.599999999993,2989.8,5021.000000000001,6007.699999999996,991.5999999999996

10,67,8018.900000000005,4979.700000000002,3006.9999999999977,8017.999999999999,0.0

10,68,11979.4,4004.100000000002,4000.0,7000.899999999994,0.0

10,69,3989.699999999997,7018.000000000006,7991.60000000001,4027.9999999999955,0.0

10,70,7031.300000000006,8031.100000000002,5992.1,4973.700000000002,0.0

10,71,14974.399999999976,5002.800000000001,1000.2000000000006,6018.6,0.0

10,72,7012.200000000005,13016.800000000003,0.0,5003.6999999999925,0.0

10,73,7024.100000000003,5026.600000000002,3000.4000000000005,7964.500000000002,1000.0999999999997

10,74,9993.499999999993,7001.000000000007,3994.1000000000004,5994.699999999997,0.0

10,75,9023.800000000003,7990.300000000005,994.6999999999997,5013.1000000000095,989.3999999999991

10,76,10002.599999999991,7990.700000000008,4017.0000000000014,5000.4999999999945,0.0

10,77,9984.200000000006,6034.400000000003,7009.29999999999,4989.200000000001,0.0

10,78,10015.599999999988,5979.000000000002,4011.0,6989.700000000009,0.0

10,79,10995.300000000008,4019.7000000000025,2011.3999999999983,11986.199999999993,0.0

10,80,12039.4,4000.7999999999997,1991.1999999999937,8974.799999999994,0.0

10,81,7017.400000000011,10016.200000000008,1989.5999999999995,10983.500000000004,0.0

10,82,11841.099999999995,6155.799999999999,3001.1999999999985,8008.299999999997,0.0

10,83,11986.800000000003,7002.499999999995,3973.6999999999985,5022.000000000002,0.0

10,84,9869.800000000008,7993.200000000006,2994.7999999999984,5989.700000000002,989.4000000000002

10,85,8998.100000000004,11014.699999999995,3005.5999999999995,5999.399999999999,0.0

10,86,13005.699999999979,5011.700000000001,3001.0000000000014,5011.399999999995,1000.2000000000013

10,87,10008.099999999984,7966.700000000007,7021.099999999997,5022.800000000001,0.0

10,88,8002.099999999991,7004.700000000005,3991.1000000000045,8991.399999999998,1014.7000000000035

10,89,13021.100000000002,7000.999999999998,1983.0000000000027,8001.699999999992,0.0

10,90,12971.300000000014,7027.500000000002,994.0999999999999,10020.100000000015,0.0

10,91,13997.10000000002,8023.400000000002,2000.4000000000012,6996.800000000003,0.0

10,92,10996.499999999996,8979.699999999999,5006.699999999993,8013.699999999996,0.0

10,93,10989.300000000003,8997.899999999985,7012.9999999999945,5028.699999999999,0.0

10,94,10971.999999999993,13014.600000000008,1014.4999999999981,5998.999999999997,0.0

10,95,12024.10000000001,5996.799999999997,2000.2000000000003,9985.90000000001,1000.1000000000006

10,96,16043.700000000003,4984.300000000002,1996.5999999999947,8978.199999999992,0.0

10,97,16054.499999999989,6996.699999999999,3982.8999999999974,2957.0000000000023,0.0

10,98,11023.500000000007,6012.199999999998,5996.099999999996,9985.300000000008,0.0

10,99,12007.39999999998,9990.2,2983.600000000001,7031.0000000000055,0.0

10,100,10116.399999999992,6985.7000000000035,3000.6000000000004,11927.399999999992,0.0

10,101,6990.89999999998,10018.199999999995,6011.999999999996,7992.200000000002,0.0

10,102,15988.599999999997,8017.499999999996,3006.999999999996,7994.899999999998,0.0

10,103,10985.7,8037.7,4985.599999999996,6998.899999999993,1000.1999999999999

10,104,10971.399999999996,7042.499999999988,2983.8000000000025,11999.200000000006,1000.0000000000002

10,105,9985.000000000004,16025.799999999983,1983.4999999999989,7019.5000000000055,0.0

10,106,15029.700000000008,9962.299999999997,4017.9000000000015,8003.200000000003,0.0

10,107,7012.2000000000035,10021.699999999993,4002.5999999999917,10997.099999999988,0.0

10,108,10997.800000000001,11034.50000000001,2994.8000000000034,9992.199999999997,0.0

10,109,15002.19999999998,7000.300000000009,4994.300000000004,8011.100000000015,0.0

10,110,11985.500000000015,10997.59999999999,2018.8000000000018,12006.500000000005,0.0

10,111,13022.4,9985.20000000001,4000.2000000000075,7001.0999999999985,0.0

10,112,13012.800000000005,12985.900000000014,6002.499999999995,3000.700000000001,0.0

10,113,16991.4,9997.499999999984,0.0,9008.200000000004,0.0

10,114,19972.699999999993,5974.3,4010.6999999999994,8029.2999999999965,0.0

10,115,13030.700000000008,4987.9000000000015,7001.199999999988,11999.299999999985,0.0

10,116,13000.300000000005,8107.300000000006,7905.100000000009,5994.699999999995,0.0

10,117,12965.699999999997,10020.399999999998,2006.2999999999984,11025.100000000006,980.1000000000035

10,118,15993.200000000004,11018.400000000001,4994.600000000006,5002.099999999997,0.0

10,119,16018.000000000015,11014.799999999994,5008.499999999999,6967.300000000002,0.0

10,120,13089.30000000001,11927.499999999984,5997.500000000004,7012.200000000008,0.0

10,121,8007.000000000013,14992.699999999984,4000.6000000000004,9019.699999999999,1000.4000000000013

10,122,22950.599999999995,10017.899999999996,1000.400000000002,6029.2999999999965,0.0

10,123,11976.600000000011,14027.999999999998,4986.299999999994,7033.199999999995,0.0

10,124,14009.000000000011,10997.100000000006,3016.3000000000006,5996.200000000011,989.4000000000003

10,125,18006.2,8991.000000000005,5011.8,6005.799999999997,0.0

10,126,16034.4,6017.200000000003,3991.4000000000024,12023.900000000012,0.0

10,127,19000.500000000004,8008.400000000001,1986.5000000000016,12025.099999999997,0.0

10,128,16153.299999999996,10795.3,3996.1000000000026,10039.200000000023,0.0

10,129,16999.199999999986,10009.900000000009,2972.499999999999,8002.499999999998,0.0

10,130,17118.89999999998,8857.900000000009,1000.2000000000008,13005.599999999993,0.0

10,131,20978.00000000001,9995.500000000018,2000.5000000000005,8021.700000000001,0.0

10,132,15045.900000000003,14978.500000000027,5013.100000000003,6979.400000000003,0.0

10,133,21060.599999999973,12989.399999999992,985.1000000000003,4973.800000000001,0.0

10,134,19027.4,9021.900000000003,5005.699999999999,8967.599999999999,984.5999999999981

10,135,12003.399999999998,12701.400000000003,7005.999999999996,10992.699999999999,0.0

