len,naive,RK,BM,KMP,python
105,21710144.60000004,12547770.700000001,42844.40000000005,7531969.399999999,5989.400000000001
106,21342266.699999996,12445589.599999981,30225.30000000001,7452107.999999996,13985.400000000003
107,20971887.2,12210990.000000013,23026.600000000017,7312765.199999988,12004.699999999999
108,21041269.100000005,12239611.999999993,29182.400000000005,7385362.499999999,10993.000000000004
109,22131390.600000016,12895668.699999997,34200.00000000001,7763602.799999991,11015.300000000014
110,21584579.29999999,12518756.099999998,30002.59999999999,7522299.500000003,9996.700000000008
111,21676964.100000013,12624352.100000005,37906.80000000002,7549352.1000000015,9829.0
112,21761702.50000002,12648403.399999997,38807.4,7580394.499999998,5001.500000000004
113,21855307.599999994,12672175.4,47978.30000000004,7620749.000000005,6996.800000000002
114,21910489.400000017,12737089.099999998,36050.5,7622008.900000003,11003.600000000017
115,22659500.400000006,13162235.600000003,39007.59999999998,7932015.00000001,7002.199999999995
116,21772438.900000017,12680735.8,38982.10000000002,7593906.400000004,9997.999999999987
117,21463324.4,12468600.600000018,40765.899999999994,7521197.7,11015.699999999995
118,21430287.20000003,12438693.500000011,43004.00000000003,7470105.100000001,15976.20000000001
119,21440212.39999999,12444240.199999994,34984.300000000025,7484194.999999995,8608.400000000005
120,21323913.80000001,12376033.8,38970.000000000044,7446828.600000007,8995.999999999989
121,22197870.9,12949100.19999999,47005.4,7784307.499999999,11068.1
122,21926788.800000004,12728416.7,35815.99999999996,7669800.000000001,14002.499999999998
123,21549986.199999984,12494867.199999997,35025.400000000016,7499966.299999995,10027.300000000007
124,21819243.499999993,12687143.400000004,40014.79999999999,7574011.0,11007.999999999993
125,21016166.100000028,12245767.500000007,39075.90000000002,7326274.7,13003.199999999999
126,21289792.49999999,12431510.900000006,30001.999999999945,7407742.799999996,16867.0
127,21529569.800000012,12518523.299999988,50023.80000000001,7541092.399999998,13008.599999999995
128,21564915.600000013,12530239.100000007,43959.00000000001,7499059.500000003,11002.099999999988
129,21708828.299999986,12647860.2,39983.800000000025,7599570.2,12991.600000000011
130,21697199.200000025,12623549.599999998,35035.10000000003,7573722.100000006,11978.399999999978
131,21874953.700000044,12720258.8,37392.499999999985,7616209.199999989,11059.400000000007
132,22040421.20000004,12804776.700000003,46863.000000000015,7674587.799999998,11870.99999999999
133,21371333.099999998,12395088.200000001,39826.29999999995,7438536.500000005,13998.000000000011
134,21607335.00000003,12554862.299999999,27976.300000000007,7536571.699999999,9002.600000000008
135,22292361.70000003,12992893.799999997,40949.19999999993,7751389.700000008,8004.100000000003
136,21456675.100000005,12427699.099999994,35008.299999999996,7499112.999999996,9008.300000000005
137,21766932.00000002,12681058.69999999,42987.499999999985,7631963.299999997,8997.19999999999
138,21603816.6,12588340.900000002,42019.8,7484427.399999994,12181.699999999992
139,22017395.799999986,12836206.499999989,47038.10000000001,7671672.100000002,6030.300000000003
140,22279840.499999996,12892397.000000007,53031.69999999999,7739609.500000004,8016.8000000000075
141,21143087.499999996,12296918.399999999,44020.099999999984,7347665.399999999,11013.399999999992
142,22232655.899999984,12966823.399999985,34019.0,7741991.0000000065,10002.899999999996
143,21511991.299999986,12551603.899999995,50703.89999999996,7585486.1,5023.0
144,21613119.79999996,12541898.69999999,45015.60000000002,7530254.199999999,7766.099999999997
145,21744348.700000014,12617883.299999999,50453.1,7606003.600000003,9007.300000000008
146,20840777.800000004,12122564.999999996,47959.69999999996,7281414.500000003,16968.499999999985
147,22106931.20000001,12814989.999999996,39917.299999999996,7738243.599999996,15019.500000000002
148,21654523.999999963,12538858.499999996,54967.60000000003,7583970.499999999,9996.999999999996
149,21830271.80000001,12682828.400000002,41000.699999999924,7624697.299999999,8121.300000000003
150,21436051.099999998,12468139.40000001,42818.30000000001,7462818.799999991,18032.3
151,21011016.700000033,12248124.600000003,46080.20000000001,7361776.5,12002.299999999997
152,21225354.8,12372655.70000001,40996.09999999998,7455997.299999991,12009.300000000005
153,21854959.39999999,12762556.20000001,46952.900000000016,7650237.499999998,13009.400000000009
154,22088198.299999986,12851813.399999995,38979.30000000007,7747420.60000001,8034.800000000006
155,21589013.899999995,12562100.599999992,48795.8,7547544.79999999,14013.300000000003
156,21375432.500000004,12387146.599999998,56668.500000000044,7422530.500000002,10670.599999999995
157,21450696.59999998,12489147.0,54463.00000000004,7494180.300000002,9002.400000000005
158,21567002.200000003,12524588.40000001,49005.40000000003,7538035.100000002,11009.000000000013
159,22361508.699999996,13025799.800000006,47938.799999999996,7816261.7,10870.499999999995
160,21938260.299999993,12774461.400000006,56915.299999999996,7638632.199999999,17762.500000000004
161,20605462.99999999,12038418.700000001,58054.30000000003,7203792.200000001,13018.799999999996
162,20903054.5,12148651.099999992,54977.59999999996,7293038.7,10994.099999999986
163,21856199.40000003,12708760.500000002,42990.90000000001,7653575.599999996,19026.50000000001
164,21781805.00000002,12632938.900000008,43023.50000000003,7558691.400000006,5984.4
165,20952088.399999976,12143129.500000006,62005.19999999996,7304727.400000001,8012.899999999997
166,22289136.100000016,12953421.399999972,49036.299999999996,7781305.699999998,10991.4
167,21335057.70000005,12365337.299999995,60997.700000000026,7444031.899999989,9995.300000000003
168,21624984.500000004,12570703.49999999,38988.90000000005,7566711.200000002,8994.899999999996
169,22198885.500000034,12889119.899999984,52905.099999999926,7733478.799999992,12008.300000000003
170,21471872.799999982,12460550.700000009,54028.000000000044,7479132.60000001,11002.699999999997
171,22070459.10000001,12797347.600000009,54895.999999999956,7701554.999999999,8915.300000000001
172,21838956.099999987,12687258.000000004,48887.49999999999,7655714.000000007,8013.100000000004
173,21702422.699999996,12677451.499999996,42069.400000000016,7597137.199999993,6997.299999999989
174,21624602.19999997,12547175.700000001,60785.60000000002,7556510.600000001,5000.299999999998
175,21886941.600000005,12691624.300000004,46844.200000000026,7622237.40000001,7007.600000000005
176,22214079.900000054,12910346.500000015,55145.19999999998,7791402.199999997,12001.600000000013
177,21924269.799999975,12729269.599999987,48014.399999999994,7673840.899999998,10008.999999999987
178,21791024.30000001,12661556.700000003,59954.30000000002,7614425.299999997,10009.899999999996
179,21912035.4,12735512.59999999,52910.99999999998,7675415.599999997,10997.799999999987
180,21407861.9,12490587.199999984,47042.90000000002,7506292.200000001,12006.899999999992
181,21792466.000000004,12653263.59999999,53993.2,7597500.500000002,14999.399999999998
182,21893460.1,12675401.90000001,66605.49999999999,7634522.099999996,14020.299999999997
183,21361999.700000014,12428254.20000001,49112.199999999946,7458443.6000000015,5989.099999999998
184,21531382.499999993,12540817.099999998,51090.80000000001,7551024.500000002,11003.300000000007
185,21194743.40000004,12317130.999999972,54827.299999999974,7423055.8000000045,7994.800000000005
186,21499039.199999984,12568521.699999982,59837.5,7487625.999999999,9998.700000000004
187,21123165.80000003,12268393.299999997,50910.40000000002,7423814.399999996,11024.599999999999
188,21925880.499999985,12755034.09999999,59256.09999999993,7673822.500000003,9989.699999999984
189,22422289.000000022,13010772.199999992,52001.000000000044,7860472.0,9998.899999999992
190,20820160.69999999,12106477.400000008,61012.20000000009,7267334.299999999,10968.999999999998
191,22008613.5,12844350.7,58879.4,7700955.700000002,11928.400000000001
192,22060789.90000001,12785415.700000005,43980.30000000004,7718252.799999995,9012.49999999999
193,21759313.400000043,12661615.299999986,59767.900000000074,7645414.099999995,10001.100000000002
194,22264541.599999983,12946374.799999984,56163.10000000006,7776797.899999998,12006.399999999992
195,22171720.999999978,12884108.800000004,53016.09999999998,7727975.300000002,16026.499999999978
196,21359942.49999998,12444661.899999974,61038.19999999999,7486619.199999987,8202.900000000003
197,21865458.900000025,12721866.200000009,52249.299999999974,7659397.800000004,4011.8
198,21679134.399999995,12563293.500000002,51041.29999999999,7578499.900000004,18020.30000000001
199,22631896.899999976,13203960.900000004,61098.200000000055,7918951.1999999955,11970.200000000006
200,20928779.299999967,12136483.400000012,54820.20000000004,7332818.500000003,11992.500000000013
201,21611872.60000004,12567786.799999995,58958.899999999994,7549889.399999999,5001.599999999999
202,22007878.199999977,12833323.500000011,61919.29999999989,7709679.800000007,7914.800000000003
203,21529360.30000001,12469145.200000025,78147.3,7470212.6,9029.999999999998
204,22369078.6,13019384.80000001,43001.100000000035,7826085.799999999,12014.099999999999
205,22098215.700000014,12839262.500000006,62763.00000000005,7712585.300000016,12998.100000000022
206,22404790.89999999,13001743.4,70072.19999999995,7781890.400000007,7964.599999999998
207,21669764.700000025,12578127.400000013,55081.900000000045,7571061.800000001,13019.400000000021
208,21263065.30000003,12407295.799999991,62912.299999999974,7451107.399999999,9014.799999999997
209,21474961.200000025,12469530.000000006,46721.30000000003,7528732.6,10859.799999999992
210,21332594.100000024,12378080.299999999,70981.1,7454592.199999999,12997.900000000009
211,21642790.1,12602544.999999994,65408.40000000005,7577247.399999999,12511.500000000013
212,22150992.900000032,12930702.500000013,68451.49999999993,7761575.100000005,16003.199999999977
213,20667435.899999984,12057494.60000001,57858.50000000005,7257086.400000002,10015.20000000001
214,22029305.99999998,12828476.800000008,74231.69999999992,7746328.500000006,11002.999999999987
215,21070424.299999997,12252477.200000001,67013.60000000011,7342647.09999999,9008.099999999982
216,22356230.199999988,13006619.999999996,69024.09999999998,7831428.499999996,15032.40000000001
217,22150210.300000023,12858757.600000005,72605.69999999997,7733966.300000003,10220.899999999996
218,21896055.300000023,12744531.900000002,63578.29999999996,7659325.699999993,11703.800000000007
219,21768454.99999998,12658437.40000001,62972.200000000084,7616993.800000003,7002.400000000004
220,21412257.500000034,12439980.0,47203.399999999994,7493559.399999996,9001.6
221,21900687.299999982,12699658.699999997,67853.59999999989,7648617.700000001,10008.800000000005
222,21820255.999999993,12677143.600000007,53993.79999999993,7668750.700000008,8002.800000000004
223,22431315.6,13068629.399999995,72988.20000000006,7825206.900000004,9802.399999999981
224,22283736.600000016,12951196.400000008,58168.2,7785876.400000009,7997.900000000003
225,22133093.59999998,12864630.19999999,59305.00000000003,7723756.3,10072.699999999986
226,21864814.4,12722158.900000019,62921.99999999999,7648682.6,11009.399999999998
227,21657028.70000003,12577097.700000009,72929.99999999988,7581131.800000006,14992.699999999995
228,21375097.099999975,12365605.99999999,71171.90000000013,7506344.300000015,8005.899999999997
229,20944989.099999998,12162208.300000008,64193.8999999999,7352665.599999997,8013.4
230,22095329.09999996,12837875.300000012,56995.499999999935,7769625.399999996,15986.29999999999
231,22021615.800000038,12795939.800000006,72014.49999999999,7747957.600000002,11007.7
232,21266480.400000025,12354472.999999996,58951.30000000004,7480477.799999992,9990.99999999998
233,21830414.800000023,12751963.299999999,68117.89999999992,7658213.499999998,6995.500000000021
234,20971428.799999982,12190662.299999995,63986.70000000002,7346980.800000007,13997.000000000013
235,21446904.700000033,12447046.400000013,52997.9,7504102.300000001,11925.300000000003
236,22199600.8,12948984.100000003,52298.09999999991,7785509.50000001,12008.699999999997
237,21777046.999999978,12725166.699999997,52976.200000000004,7665921.400000002,8002.200000000004
238,21590869.299999982,12597875.299999991,67175.09999999996,7560911.600000006,7882.300000000002
239,21089390.5,12293427.800000003,67381.20000000003,7376850.599999995,16016.300000000001
240,21443424.200000025,12485796.199999996,71344.00000000003,7491365.899999998,11017.100000000002
241,21765850.099999983,12688789.800000006,66804.10000000003,7561772.999999997,8014.50000000001
242,21341565.400000013,12421699.400000015,76323.49999999994,7458364.8,10002.300000000014
243,21921486.200000007,12759518.799999982,83054.59999999987,7700912.299999999,14979.799999999983
244,21362755.100000016,12477331.899999993,72901.50000000004,7508883.100000001,12013.20000000002
245,21806616.100000035,12698524.799999999,82810.90000000005,7625313.999999996,11002.800000000014
246,21580539.899999987,12580454.699999988,83188.20000000004,7533446.600000001,13904.900000000005
247,21897172.499999974,12733634.399999999,72983.90000000007,7713245.300000004,8000.199999999998
248,21098018.199999984,12298009.099999988,68464.30000000005,7364819.500000001,12094.800000000007
249,21847302.0,12707601.199999996,74272.40000000004,7643264.400000003,11002.500000000002
250,21111700.500000034,12299375.20000002,65811.89999999997,7420204.500000002,12997.500000000018
251,21761249.40000003,12640247.399999985,79136.99999999997,7587165.5,13005.799999999994
252,21983968.500000056,12753860.199999997,63111.100000000006,7730769.999999996,6994.899999999995
253,21428968.799999986,12472829.50000001,86088.90000000001,7485598.39999999,8660.199999999997
254,21717625.300000016,12614753.600000003,79223.99999999997,7583608.5,19006.30000000004
255,21388319.299999986,12526596.299999988,84818.60000000011,7556860.099999997,5006.899999999996
256,21439812.500000015,12617879.599999992,76085.69999999995,7617138.7,14288.60000000002
257,23288747.099999998,12291357.099999987,76287.09999999992,7454631.800000009,8002.500000000003
258,23937596.799999982,12555368.200000003,79033.09999999992,7704003.599999995,11013.900000000003
259,22898779.900000017,11992727.39999999,93930.00000000001,7199721.3,7996.700000000006
260,23425403.999999985,12303174.100000005,87829.19999999998,7341228.899999997,11999.899999999992
261,23770454.09999998,12441477.100000003,91390.89999999995,7434926.199999996,10798.900000000012
262,23019304.99999999,12054880.8,69046.89999999986,7222906.900000004,10013.8
263,23118705.099999975,12140797.099999998,94138.90000000001,7261584.699999999,7012.500000000002
264,23127140.39999997,12184060.499999996,86937.1,7256619.900000007,5995.999999999988
265,23252673.3,12231790.400000006,82015.20000000003,7325220.70000001,5001.500000000004
266,23318469.9,12220505.999999998,88023.69999999997,7364139.999999999,6997.999999999996
267,24063252.399999984,12622003.399999987,88438.90000000014,7579978.899999999,12017.899999999981
268,23413535.20000002,12289191.099999992,108077.30000000013,7378499.400000002,12003.00000000001
269,23171154.000000052,12164663.599999994,100005.90000000002,7361338.300000003,9002.099999999995
270,23056550.49999997,12078024.900000015,94057.9000000001,7277970.0,14017.500000000016
271,22644136.90000001,11886569.300000012,80926.69999999991,7121450.500000003,8164.399999999989
272,24007786.300000023,12507490.69999999,94459.1000000002,7560292.799999996,9008.500000000007
273,23750052.99999999,12451064.299999984,98320.89999999989,7494549.8000000045,8010.200000000012
274,23706960.000000004,12448696.600000013,97600.40000000015,7500991.2000000095,13157.4
275,23809600.299999975,12493934.699999997,84936.49999999997,7526805.200000002,11003.000000000004
276,23604518.399999995,12357271.99999999,105023.59999999992,7440454.1000000015,10009.799999999988
277,23458679.30000002,12315800.199999994,83990.1000000001,7422529.399999998,12979.59999999999
278,23853663.500000004,12505578.50000001,92947.59999999983,7492712.700000006,6002.299999999991
279,23568402.699999977,12363162.300000004,95923.49999999991,7425433.900000005,5011.499999999992
280,23047064.300000004,12103124.499999976,81048.09999999989,7271864.900000004,8013.299999999999
281,23739334.700000025,12390182.599999987,101041.50000000003,7492423.999999999,13009.299999999988
282,23941719.100000013,12568307.899999985,92945.99999999987,7598348.500000002,6007.199999999999
283,24110648.399999995,12650070.700000003,96212.29999999986,7591807.200000005,14004.399999999998
284,24043217.6,12590119.900000015,115278.20000000006,7600408.700000003,11026.499999999998
285,23961801.9,12571407.599999988,92163.09999999993,7526693.899999996,13980.899999999987
286,23435144.20000005,12327470.600000009,85100.29999999997,7428404.699999992,8008.000000000001
287,23557503.99999999,12347532.40000001,86054.3000000001,7487669.100000002,6001.099999999997
288,23487729.00000006,12307767.90000001,103515.9999999999,7441387.499999997,6991.2000000000135
289,23173367.199999996,12145657.900000002,95221.59999999992,7401558.500000003,6817.099999999999
290,23513771.49999999,12323473.599999992,101573.80000000006,7450199.4,17990.199999999997
291,23585161.800000023,12348343.200000003,96811.70000000001,7501645.799999997,10002.299999999992
292,23507859.399999972,12328721.900000013,96880.00000000007,7468271.400000003,9996.500000000018
293,23783205.50000001,12447628.599999998,123578.89999999995,7518325.899999998,11051.999999999995
294,23146658.800000053,12168120.800000006,120084.80000000013,7336035.2999999905,12973.600000000004
295,23735006.29999998,12434758.600000003,102118.0999999999,7534297.999999999,6991.299999999999
296,23093027.20000002,12133110.100000009,86957.4999999999,7378082.900000012,8020.399999999991
297,23575436.99999998,12377707.199999984,100811.69999999998,7455937.300000005,10013.299999999997
298,23547378.300000004,12307556.200000001,117001.80000000002,7482419.999999995,4877.700000000002
299,23068362.60000002,12101715.800000006,97399.70000000001,7335388.6999999955,14059.399999999994
300,23726595.09999998,12451182.700000003,117992.70000000007,7507739.400000006,8002.000000000007
301,22956000.699999988,12040487.699999994,97833.69999999992,7275126.900000005,7671.400000000006
302,23582348.20000003,12384602.699999997,98029.69999999994,7510367.599999995,12909.099999999982
303,23728822.599999953,12414659.599999994,111028.19999999994,7551537.899999994,11002.900000000003
304,23613970.799999982,12413931.500000002,94360.60000000012,7493656.399999995,13013.199999999992
305,22692525.599999987,11904680.199999994,88064.20000000001,7243806.200000004,5047.100000000006
306,23974419.500000004,12589837.900000012,91350.89999999992,7609824.600000011,10625.89999999999
307,23050398.9,12098007.200000005,95000.29999999996,7351590.700000001,4012.300000000003
308,23345185.60000001,12222795.400000002,100735.69999999997,7425538.399999996,10994.400000000009
309,23518440.00000001,12350377.0,100770.1,7450281.800000002,13042.499999999995
310,23287092.50000001,12203415.200000016,124804.70000000006,7412347.199999996,14003.399999999996
311,24251172.0,12714596.3,102445.70000000003,7689124.300000011,13980.100000000008
312,23514292.99999999,12343193.100000005,105644.79999999999,7442976.900000006,9001.599999999997
313,22706668.000000004,11914521.399999999,105045.59999999989,7245734.900000004,12007.800000000007
314,23458546.100000024,12308518.299999999,107352.2999999999,7474492.99999999,9814.3
315,23520648.099999983,12329624.3,108948.10000000006,7473004.199999996,12036.400000000021
316,23321067.0,12247929.299999993,114417.00000000016,7395112.899999998,15014.10000000001
317,23385741.39999999,12286551.699999996,118042.20000000001,7422580.700000001,10201.499999999987
318,23762640.499999985,12435793.899999997,118966.7,7504931.800000004,8985.50000000002
319,24236207.99999998,12697031.399999987,101662.19999999997,7679969.000000003,13887.300000000012
320,22911524.69999999,12026221.000000002,112151.1,7310269.400000003,8990.900000000012
321,24092612.300000016,12625107.200000007,114835.59999999995,7633894.000000003,12139.300000000007
322,23829948.49999997,12479110.999999974,111101.29999999997,7555793.200000005,9002.100000000004
323,24036248.1,12618211.899999987,123906.30000000009,7630727.900000004,10990.599999999997
324,22872117.699999977,11984513.40000001,88959.89999999998,7288494.299999991,5001.099999999998
325,23785994.399999995,12452301.199999984,112202.20000000001,7631320.699999993,8915.2
326,24237871.199999996,12718446.899999991,98066.99999999994,7703822.100000006,13009.000000000002
327,23602692.99999996,12414828.800000006,105983.60000000005,7517502.100000004,10061.699999999997
328,23453441.700000014,12315079.799999993,115085.70000000001,7484307.799999994,12996.599999999986
329,22775893.199999996,11936669.100000007,124861.10000000003,7235361.799999997,10990.799999999997
330,24273603.200000014,12722219.200000003,126028.49999999983,7710147.5,11015.10000000001
331,23250870.799999993,12197579.900000004,97272.79999999996,7373460.699999993,8944.699999999999
332,22846717.699999988,11978756.899999999,111020.19999999997,7279394.500000002,8819.599999999986
333,23611875.69999999,12432154.40000001,113619.6999999998,7524589.100000006,6831.499999999998
334,23388251.00000001,12281406.900000004,100571.80000000016,7454023.099999998,15998.000000000002
335,23903892.09999996,12520227.700000003,101378.89999999997,7696258.100000001,8013.100000000004
336,23439373.49999998,12300472.700000005,141960.69999999995,7520204.200000002,7936.499999999992
337,23964801.99999997,12569873.099999987,124180.7999999999,7640602.200000001,9002.399999999998
338,23703105.799999997,12395030.100000018,91818.49999999994,7530233.600000003,9076.399999999994
339,24227682.400000002,12706535.3,123667.60000000011,7693443.1,12008.800000000003
