len,naive,RK,BM,KMP,python
355,42202.66999999993,68713.34000000004,35959.98999999982,100015.15999999974,1562.5300000000038
356,37510.72999999994,70328.5200000005,39047.4300000001,86109.13000000022,0.0
357,40623.12000000001,75017.47000000035,42195.53000000003,84367.53999999962,0.0
358,33470.910000000076,62919.30999999978,59596.23999999991,87779.68000000004,1562.6200000000035
359,23400.49999999989,90644.20000000016,53127.3299999998,76592.59999999967,1562.5600000000036
360,45426.76999999998,64980.239999999925,44064.759999999966,89328.86000000013,1562.6300000000033
361,40628.43999999988,71876.48000000026,35921.880000000085,90651.21000000034,1562.5100000000007
362,29688.459999999835,78117.93000000001,48441.36000000014,82830.73999999964,1562.6100000000094
363,37507.40000000027,78127.66999999982,42187.030000000086,87508.6799999998,0.0
364,29690.140000000047,81279.80999999994,43755.40999999997,93726.89000000035,0.0
365,34351.039999999906,79693.90000000029,42191.889999999956,89114.0600000002,0.0
366,31279.390000000087,57841.790000000015,49233.90999999989,105903.59999999998,0.0
367,42192.45999999993,71874.04999999993,43752.63000000021,85945.83000000023,0.0
368,31250.199999999997,75006.4600000002,49031.28999999979,90633.06999999986,0.0
369,40627.72000000009,78131.29999999984,39064.16999999993,92192.20000000004,0.0
370,37502.37999999999,70318.9199999998,35938.46999999992,103133.62,1562.6200000000022
371,23439.089999999993,84381.10999999999,35938.53999999989,100005.72000000026,1562.61
372,32814.990000000005,70317.19999999962,48439.239999999925,98445.32999999999,0.0
373,39064.99000000003,64066.690000000235,46879.46999999986,96881.7599999997,0.0
374,28126.939999999922,64068.59000000011,67190.55999999976,85941.46999999986,0.0
375,37502.23000000001,68754.36000000004,39066.45999999993,100005.87999999961,0.0
376,46877.64000000001,67191.72000000007,39066.14999999995,95318.68,0.0
377,28126.960000000017,81255.75999999978,50004.55999999996,85942.99000000012,0.0
378,31252.40999999994,65629.14999999982,50003.0699999999,101569.56999999986,0.0
379,45415.99999999999,78195.45000000067,38105.449999999975,87970.68999999973,0.0
380,37496.0899999999,78126.49000000002,40630.98999999988,93763.39000000009,3124.399999999976
381,31250.279999999973,68731.75000000001,59378.88999999967,87506.9700000001,0.0
382,31255.899999999918,65627.76999999979,45342.73999999981,103100.86999999969,3124.899999999996
383,28126.97000000005,92171.81000000007,37503.7800000002,93776.74000000003,0.0
384,32819.61999999993,79699.55000000013,40623.13000000012,93751.80000000013,1562.5999999999954
385,29690.659999999963,68753.28000000025,65627.8300000002,90629.23999999983,0.0
386,51540.47999999988,73465.35000000006,46878.83999999986,81259.2300000002,1562.440000000003
387,40627.75999999988,68752.8599999999,40626.70000000012,101570.17000000048,0.0
388,29689.089999999913,71879.7899999998,48440.64,101571.2200000001,0.0
389,37502.97999999992,57813.78000000002,46880.04999999999,109382.54000000026,0.0
390,39070.55999999993,71862.97000000007,56257.85000000002,78136.3099999999,3125.130000000001
391,42776.62000000015,58504.30999999985,44174.43000000008,109363.80999999965,0.0
392,18752.35999999999,73445.38999999978,37495.86999999989,125010.92999999995,0.0
393,31203.48999999992,71828.10999999997,39092.70000000013,115703.8599999999,0.0
394,34373.66999999982,67125.82999999975,50073.40000000007,98446.14999999973,1562.6100000000083
395,35944.10999999981,76569.62999999947,31253.490000000096,104686.81000000008,1562.5999999999992
396,43702.75999999996,64120.65000000008,46850.1799999998,101593.66999999966,0.0
397,34316.05000000006,73428.76000000024,37528.320000000014,106307.63999999978,1562.4800000000043
398,28127.410000000003,60984.47000000005,51563.37000000006,114027.94000000038,0.0
399,39065.25000000012,67191.92000000013,51566.039999999906,90630.94999999985,1562.64
400,25001.550000000007,67192.2000000001,48440.73999999995,112508.8399999997,0.0
401,34379.56999999992,67160.62000000042,50002.84999999997,106287.22000000029,0.0
402,40597.03000000009,57864.7999999999,45296.34000000014,115633.8200000005,0.0
403,25001.34000000006,56235.17000000015,56253.829999999834,117214.16000000048,0.0
404,34376.88000000002,79724.08000000007,40629.41000000011,98413.29000000007,0.0
405,26562.830000000045,70317.32000000028,37527.75999999989,123420.58000000015,0.0
406,50005.29000000012,54689.590000000055,48444.53999999988,104691.66999999995,0.0
407,21875.459999999883,81262.69999999959,42188.29000000015,114065.9400000002,0.0
408,17189.14000000004,79684.34999999995,43727.969999999914,114100.39999999988,1562.6100000000042
409,31219.190000000122,79703.56999999986,46920.929999999855,101548.70999999989,0.0
410,22075.91000000011,88164.71999999996,42606.140000000094,106670.83000000035,0.0
411,29688.7300000001,85949.40999999999,45313.05000000016,95315.95000000016,0.0
412,18753.760000000017,73398.91999999953,53125.99000000007,112551.06000000007,0.0
413,33014.730000000076,81510.88000000031,37602.58000000006,103334.03000000016,1562.1099999999958
414,37502.37000000005,78133.1400000003,37502.450000000106,100006.8300000001,1562.6100000000083
415,28126.75999999997,60941.17999999997,42191.420000000115,118756.44000000013,1562.5999999999947
416,39064.21000000003,76566.00000000006,37502.70000000006,106259.47000000006,0.0
417,34375.38999999999,75025.88000000047,45317.44999999993,103112.90999999993,0.0
418,35939.78000000017,79691.72000000028,39063.000000000124,103133.4300000001,0.0
419,34379.20000000003,76568.77000000034,43752.75999999992,101566.37999999976,3125.190000000006
420,37519.02999999999,68754.40000000007,53128.360000000015,98427.96000000006,0.0
421,32814.29000000007,76567.71000000025,46877.92999999998,101571.16,0.0
422,31251.340000000007,81261.73000000072,60944.64000000003,89058.72000000022,0.0
423,26766.01999999999,80031.78000000012,46991.69000000023,106725.52000000005,0.0
424,37505.50999999992,70321.1900000002,43746.100000000035,110944.86000000002,0.0
425,29640.239999999954,71868.58000000019,48467.910000000054,115667.6100000003,0.0
426,35942.009999999886,71833.09999999973,34395.45000000008,117220.86000000055,0.0
427,31252.31999999982,79697.26000000007,34374.43999999997,114069.95999999966,0.0
428,40622.52000000025,78135.67000000007,40646.54000000007,101574.35000000011,1562.6400000000015
429,32980.57999999998,68223.52000000034,57999.88000000022,107340.40999999979,199.99000000000004
430,34556.969999999994,75326.3199999998,47217.25000000005,104039.59000000008,0.0
431,22557.680000000088,68324.0499999997,45790.12000000009,123096.41000000032,100.11999999999993
432,24070.389999999963,84865.32000000036,57996.63000000004,108632.68000000015,1875.5500000000009
433,27314.769999999928,66790.57000000005,49569.560000000005,130558.33999999944,479.199999999999
434,43793.41999999986,83118.37999999974,41875.62000000013,105989.93000000002,200.0800000000001
435,34514.82000000022,83708.9600000002,43457.44000000009,113292.48000000005,871.4600000000014
436,33767.28000000011,81487.99000000006,46220.26999999979,112804.29999999997,500.52999999999963
437,32412.949999999943,80491.47999999973,45747.58000000015,112262.68999999973,448.16999999999905
438,27574.179999999953,78829.14999999997,51130.83000000012,110324.43999999999,2263.1000000000004
439,29940.429999999975,69835.41999999991,46084.009999999864,118709.57000000002,0.0
440,32394.279999999926,70363.01000000058,44255.09000000016,116390.74999999993,1998.3500000000095
441,27907.869999999988,81710.9599999999,52601.92999999987,109371.1000000001,300.64999999999753
442,25637.27,85722.48999999964,46806.47999999995,105411.09999999977,100.62999999999955
443,24516.47000000002,89548.3099999999,48523.89999999997,108203.81000000008,100.2499999999998
444,37502.540000000095,68757.03999999967,37510.79999999982,124995.7900000001,0.0
445,30375.020000000004,86768.7699999998,45908.15000000001,108158.87999999963,201.86999999999995
446,33823.57999999994,81052.9199999998,40838.68000000008,121480.47000000047,300.02
447,27863.059999999907,85349.51,59884.369999999886,100351.69000000069,203.19999999999933
448,29685.58999999991,79694.98999999995,40630.39999999993,114069.06999999986,0.0
449,27711.030000000006,96664.65000000024,33582.180000000204,112042.04000000027,100.02000000000005
450,26077.149999999958,74380.42000000032,49344.649999999994,119849.0300000001,1765.1999999999985
451,32970.64999999983,77601.84000000019,52214.2200000001,107322.01999999965,484.2200000000015
452,31251.81000000026,85939.17000000027,37506.07000000007,110946.23999999996,0.0
453,35940.30000000001,82819.03000000033,37500.07999999991,107820.82000000014,0.0
454,21875.879999999965,93753.28999999982,35912.58000000009,112536.65000000021,0.0
