len,naive,RK,BM,KMP,python
135,27875852.000000004,16253860.999999994,16303996.999999996,16193551.0,30008.999999999993
136,26306512.999999993,15303117.0,15313091.0,15284217.000000004,19899.0
137,29527192.000000004,17162406.0,17173752.000000007,17164826.000000004,19896.999999999993
138,27506143.999999996,15843695.0,15963631.999999998,15933619.000000002,0.0
139,28821045.000000004,17083519.0,16872070.00000001,16703568.000000004,10050.999999999998
140,26234739.000000004,15423326.999999994,15337281.999999996,15343377.999999998,20006.000000000004
141,29506326.999999996,17204262.000000004,17063749.999999993,16933704.000000004,10004.000000000002
142,25824973.000000007,14984441.999999993,14963331.999999994,15023332.000000002,20006.000000000004
143,28176622.999999996,16443839.999999998,16416921.999999998,16379999.000000002,20010.000000000007
144,28156022.999999993,16813278.000000007,16396015.0,16402251.0,20004.0
145,27645322.000000004,16175106.999999994,16092817.999999998,16093716.999999998,20164.999999999996
146,25785610.999999996,15133392.0,15014028.0,15063757.999999998,20003.0
147,25997462.000000004,15222751.999999998,15165094.000000002,15091018.000000006,29834.0
148,29886818.0,17433621.999999996,17454176.0,17743787.999999993,10003.0
149,27976297.999999996,16339772.000000002,16264472.000000002,16330749.99999999,0.0
150,25586003.0,14963853.999999998,14923108.999999996,14902777.000000004,0.0
151,30658898.000000007,17922666.000000004,17903023.0,17894233.999999996,10001.999999999998
152,26875014.000000007,15631670.0,15633484.999999998,15546183.0,50400.0
153,26235359.000000004,15363695.999999998,15395336.999999998,15341905.0,0.0
154,28457014.999999996,16573012.000000002,16534615.999999994,16532813.99999999,10002.0
155,26625853.999999996,15352618.999999993,15344340.000000002,15333632.999999998,20114.000000000004
156,27364833.999999996,16016769.000000002,16014445.000000006,16007047.0,10001.000000000002
157,28013921.99999999,16173720.000000002,16104339.999999998,16127578.999999996,10001.000000000002
158,29633901.000000004,17319495.999999996,17162963.000000007,17320702.999999996,0.0
159,26196280.0,15254466.0,15106857.999999996,15133854.0,30000.0
160,26287660.999999993,15373776.000000004,15373809.999999996,15332924.999999998,10003.0
161,23558578.999999985,13822741.999999996,13846139.999999998,13866609.000000002,10003.0
162,27106971.999999993,15833580.999999994,15793579.999999998,15834173.999999996,20002.0
163,28049467.000000004,16313556.000000006,16353639.999999996,16226365.000000006,0.0
164,25796895.999999996,15057719.000000004,15204017.0,15053368.999999998,20006.0
165,27676649.000000004,16105478.000000002,16131824.999999993,16143182.000000004,20007.000000000004
166,29770562.0,17442261.00000001,17303356.999999996,17462367.999999996,9845.999999999993
167,26786995.000000015,15583190.0,15554964.000000004,15521586.0,10001.0
168,24205313.000000004,14043278.999999996,14082874.000000002,14093493.999999994,10001.999999999998
169,28362994.000000015,16224912.999999998,16213525.0,16235869.000000007,0.0
170,27937662.00000001,16363295.000000004,16373290.999999998,16383054.999999989,20061.000000000007
171,26016217.000000004,15193002.999999998,15185051.000000004,15144715.000000002,0.0
172,26806218.000000004,15615191.999999996,15691667.999999998,15603532.000000004,20001.000000000004
173,27896119.999999993,16293845.999999993,16152615.999999998,16215956.000000006,19954.000000000004
174,23948131.0,13853116.999999996,13913851.000000006,13842917.000000002,30118.00000000002
175,25597483.99999999,14990910.0,14892134.000000002,14905218.999999996,10003.999999999998
176,25105501.999999993,14682861.000000002,14853671.0,14613430.000000004,10062.999999999998
177,28995950.0,16883408.0,16914095.000000004,16864494.000000004,0.0
178,29467288.999999993,17154081.000000004,17093470.0,17133559.999999996,10001.999999999998
179,29426099.0,16934255.000000004,16985866.999999996,16931677.0,10003.0
180,30577234.999999996,17953921.00000001,17894291.000000004,17843519.999999993,30025.999999999993
181,29981596.0,17578541.999999996,17634556.999999996,17475340.000000004,20270.999999999993
182,27456010.999999996,16106222.0,16152290.999999996,15843663.999999998,10001.999999999998
183,25732010.000000004,14844551.000000002,14876278.000000002,14943391.999999998,0.0
184,25218222.000000004,14709641.999999998,14710039.999999998,14730149.000000006,20006.0
185,26212949.000000004,15354803.0,15103370.000000002,15510319.000000002,10004.000000000005
186,28955213.000000004,16874647.000000004,17017153.000000004,16887164.0,10003.0
187,27622456.99999999,16188387.99999999,16215684.0,16114364.0,0.0
188,27640691.999999996,16018087.00000001,16123130.000000007,16230906.999999998,10001.999999999998
189,25258433.0,14790458.999999996,14783539.999999994,14768603.000000004,10004.0
190,26799695.000000007,15553004.999999996,15671865.999999996,15579701.0,20239.999999999996
191,29410993.999999996,16812252.999999996,16859674.999999985,16742309.000000004,20009.0
192,27439202.999999993,15937663.999999996,16024120.000000004,15803761.999999996,20006.000000000004
193,30710763.999999993,17827074.0,17555527.000000004,17631325.99999999,9996.000000000004
194,25304014.0,14872407.999999998,14714083.0,15351299.000000002,0.0
195,27316376.999999996,15933576.000000006,16013398.999999996,15863384.999999998,10009.0
196,24953686.999999996,14504761.000000002,14493221.999999998,14463909.999999998,40023.0
197,26741782.999999996,15634147.999999998,15673235.000000006,15657389.999999996,0.0
198,27176412.999999993,15963524.999999989,15803303.999999996,15913674.0,0.0
199,24876745.000000015,14482089.999999996,14433961.999999998,14523505.000000002,40006.0
200,29407768.000000004,17423548.999999993,17282305.0,17234566.999999993,0.0
201,29265902.0,17385703.0,17211606.999999996,17316282.999999993,20004.0
202,26416086.999999996,15423622.000000004,15402821.999999996,15343631.0,10008.999999999998
203,26996695.0,15673836.999999998,15594423.000000002,15571806.999999994,10007.999999999998
204,26725651.000000004,15603618.00000001,15723626.000000002,15673763.999999996,10004.000000000002
205,27665538.000000004,16252172.000000002,16123537.000000002,16025840.000000004,0.0
206,26905904.999999993,15683590.0,15723718.999999996,16073542.999999996,30008.999999999993
207,27576252.000000004,16135123.999999998,16015059.0,16033718.999999996,10002.0
208,30576822.999999993,17753999.99999999,17793771.000000007,17724243.000000004,20001.0
209,26846375.999999996,15642950.999999996,15558127.999999996,15671645.0,0.0
210,26396934.99999999,15651489.000000002,15606198.999999994,15562024.000000004,10018.999999999996
211,25135159.0,14685074.0,14643277.999999998,14941969.000000006,10158.000000000002
212,27656838.999999993,16132818.000000004,16153107.999999996,16045583.000000002,10001.999999999998
213,27234784.0,15873497.000000006,15906295.000000004,16052038.999999998,0.0
214,26181684.999999996,15220181.000000004,15162758.000000004,15182667.0,0.0
215,26929838.00000001,15659291.999999993,15683548.000000002,15683802.000000002,20002.000000000004
216,26047788.00000001,15252878.0,15263697.0,15182694.999999996,19999.999999999993
217,28396354.000000004,16484128.0,16593459.000000002,16493440.999999998,10001.000000000002
218,27096080.0,15833970.0,15863809.0,15783124.000000004,30010.000000000007
219,28665364.999999996,16752915.999999998,16704333.999999994,16715855.0,10001.999999999998
220,26845426.0,15811428.000000004,15893712.0,15946026.000000002,0.0
221,29999392.999999996,17536070.999999993,17484171.000000004,17584575.00000001,0.0
222,26349303.999999996,15603462.99999999,15446893.000000002,15409847.999999998,10001.999999999998
223,25916515.0,15114182.999999998,14932865.000000004,15113884.0,30003.999999999996
224,29159679.000000004,16825186.0,16763289.000000002,16933849.999999993,9998.000000000002
225,29097652.000000004,16923112.0,16895921.000000007,16983862.000000004,10007.000000000002
226,29125184.999999996,17013031.0,17013576.0,17006086.999999996,10068.000000000002
227,28877843.000000007,16999900.0,17069873.0,16882372.99999999,17929.000000000004
228,26805047.999999985,15723784.0,15645418.000000002,15742455.000000002,10002.999999999998
229,27305671.999999993,15840047.000000002,16076335.999999998,15981805.00000001,10002.0
230,30526568.000000007,17885313.000000015,17996831.000000004,18035832.0,50111.0
231,27165574.999999996,15699157.000000006,15682438.999999994,15584105.999999998,0.0
232,28645312.999999996,16566708.999999998,16720218.000000004,16687599.0,9953.999999999996
233,26646352.0,15693263.999999998,15603053.999999998,15713919.0,0.0
234,28436371.999999993,16732642.00000001,16783566.000000004,16695140.0,0.0
235,28377333.0,16462806.999999993,16623954.0,16493472.999999996,10001.000000000002
236,28766703.999999993,16753444.999999998,16773708.999999996,16854164.00000001,0.0
237,27065589.999999996,15803746.000000002,15743081.0,15864361.999999998,10001.999999999998
238,27126151.99999999,15943577.0,15752940.0,15886715.999999994,10004.0
239,23266300.000000007,13842659.999999998,13693304.000000002,13802389.000000002,9952.999999999996
240,27856345.0,16233707.000000004,16195182.0,16201879.999999996,20074.0
241,27525530.000000004,16083840.000000002,15934303.000000002,16033213.000000004,10005.0
242,25716539.000000007,15093050.000000002,14963190.0,15123380.000000002,0.0
243,26456452.000000004,15521721.999999998,15441584.000000004,15495103.0,29914.99999999999
244,28667155.999999996,16883263.00000001,16705578.999999996,16733750.000000002,20003.999999999996
245,27368905.000000007,16090079.0,15984914.0,16008965.000000004,0.0
246,27742299.0,16108246.000000004,16166179.000000004,16113345.000000006,0.0
247,26120375.999999996,15318273.999999998,15228333.999999998,15344141.0,0.0
248,28096328.000000004,16312698.999999998,16475836.0,16333720.0,0.0
249,27014070.000000004,15755050.999999994,15847501.999999998,15733154.0,9952.999999999993
250,27181779.99999999,15773478.000000002,15764407.000000006,15976545.0,0.0
251,28409934.0,16368715.999999998,16693549.000000007,16652347.000000002,10064.0
252,27824340.99999999,16122166.999999998,16075673.999999998,16196311.999999993,0.0
253,28284360.000000004,16473654.000000004,16425498.999999994,16434046.000000002,9989.0
254,26975382.999999996,15663147.0,15674852.999999994,15653169.000000006,20054.0
255,29426788.999999993,17235595.999999996,17286473.999999996,17354925.0,10037.000000000004
256,29838883.0,17604195.00000001,17480464.000000004,17515182.999999993,30115.000000000004
257,30220624.000000004,15873717.0,15792436.0,15778476.0,19892.999999999996
258,28577253.0,15183214.999999994,15093909.0,15124580.000000006,20007.999999999996
259,31628652.0,16572463.999999998,16488231.0,16628768.999999993,10000.000000000002
260,28489119.000000007,15077879.000000004,14963967.000000004,15027654.0,10002.0
261,30593004.999999996,16202308.000000004,16193394.999999998,16188837.0,30005.999999999996
262,28027643.0,14743159.999999996,14795909.000000004,14764620.0,10001.0
263,30191135.999999996,15947315.999999996,15889598.999999993,15998525.999999998,0.0
264,29120913.0,15323383.999999994,15368733.999999998,15370735.999999996,0.0
265,30214400.000000004,15903389.000000004,15937230.999999998,16016018.999999996,40007.99999999999
266,26526939.000000004,14062719.999999994,13858315.999999996,13992899.0,0.0
267,30309363.99999999,16209737.999999994,15938982.999999998,15816081.00000001,50167.00000000003
268,29108884.000000007,15282042.999999996,15252923.999999998,15372912.999999994,10001.999999999998
269,29306647.99999998,15514121.0,15503060.999999996,15683428.999999996,0.0
270,32096232.0,16953752.0,17313656.00000001,17015082.000000007,0.0
271,27493942.99999999,14514696.000000004,14436491.000000004,14400666.0,9953.999999999996
272,29667716.000000007,15720802.0,15595187.0,15746597.000000002,20014.000000000004
273,30273527.0,16004078.0,16127396.000000002,15972563.000000002,0.0
274,30036910.00000001,15614897.0,15846259.999999998,15788100.000000002,10001.0
275,30426181.000000004,15959281.000000004,15974052.999999996,16123689.000000004,10002.0
276,27950498.0,14893220.99999999,14642059.000000002,14783311.000000002,20069.0
277,30657984.999999993,16065088.000000006,16075601.000000004,16234268.000000004,10050.0
278,32948119.0,17333946.0,17356835.000000004,17455002.999999996,30075.000000000007
279,32507680.99999999,16950725.999999996,17182224.999999996,17223566.000000007,40070.00000000001
280,31114470.999999996,16359486.999999998,16258082.0,16388490.999999996,10001.0
281,32382931.99999999,17095033.999999996,17033064.000000004,17003562.000000004,10050.0
282,29078388.999999996,15348565.0,15705580.999999998,15386041.999999994,10005.999999999996
283,32327120.000000004,17114323.000000007,17083607.999999996,17074769.0,20003.999999999996
284,30348661.00000002,15857549.0,15918031.000000006,15891615.000000004,9984.000000000004
285,30938964.000000015,16351930.000000004,16671464.000000002,16325716.0,10001.999999999998
286,30536996.0,16173356.000000007,16163299.00000001,16184341.000000002,20008.0
287,28846707.999999996,15243193.0,15314374.000000002,15293660.000000006,20007.0
288,28377135.0,14922343.000000004,14893942.000000002,14913051.00000001,10003.0
289,28776061.999999996,15203212.000000006,15123616.0,15235116.000000007,10002.000000000002
290,28656406.999999996,15064038.000000006,15243123.000000004,15092901.0,30116.000000000004
291,30757107.999999996,16043303.999999998,16023830.000000002,16163473.999999996,20005.0
292,28694796.999999993,15073361.000000002,15163854.999999998,15054838.999999994,0.0
293,29035902.999999993,15252764.999999996,15163488.000000004,15504590.000000007,9955.000000000002
294,31177493.999999993,16413035.999999998,16464381.000000002,16693575.000000002,19899.00000000001
295,28176124.000000007,14953106.000000004,14933289.000000004,14924883.0,19996.000000000004
296,26877736.999999996,14071881.999999998,14102571.0,14063381.0,20003.999999999996
297,30246778.00000001,16043771.999999994,15973941.0,15953070.0,0.0
298,28294157.0,14933001.0,14963118.999999996,14966311.0,10003.999999999998
299,24735598.0,13073614.000000006,13004096.000000004,13121048.999999996,0.0
300,28773851.999999996,15204184.999999998,15174039.999999998,15084506.999999994,19998.000000000004
301,28316015.999999993,15093869.999999998,14985525.0,14903859.0,29956.999999999985
302,28756461.999999993,15032187.999999998,15204966.000000002,15125024.000000002,10001.0
303,29911989.0,15624676.000000004,15770753.0,15744356.999999996,30007.0
304,33061334.00000001,17367033.999999996,17334050.000000007,17435526.999999993,20139.999999999996
305,29689514.999999993,15657197.0,15665258.999999996,15614474.999999993,0.0
306,28725699.999999996,14985165.0,15091941.000000006,15043891.0,0.0
307,34255826.00000001,18127929.000000004,18085902.00000001,18289235.99999999,20005.000000000004
308,30255078.000000004,15955020.000000002,15973473.999999998,15964014.000000004,40010.00000000001
309,31014973.999999996,16334799.999999989,16282397.000000002,16285970.0,10050.0
310,28196219.000000004,14822541.000000002,14933579.000000002,14853877.999999998,0.0
311,31556842.000000004,16532695.000000002,16553314.0,16629109.0,0.0
312,33436590.000000007,17953852.99999999,17666465.000000004,17802660.000000004,10003.0
313,29539839.0,15506645.000000007,15443765.999999996,15413375.999999998,30081.99999999999
314,30933299.0,16276629.999999996,16283512.0,16318472.000000002,10002.000000000002
315,30325970.999999996,16023782.000000004,16004596.0,16063313.000000002,0.0
316,27446722.999999993,14382854.000000002,14403325.999999998,14523223.0,10001.999999999998
317,30855044.000000007,16294408.000000002,16473564.0,16175383.999999998,40785.000000000015
318,29009312.999999996,15221516.000000006,15282559.999999998,15223512.0,9891.000000000002
319,30146774.000000004,15851558.000000004,15963889.000000004,15825347.999999994,10003.000000000002
320,30274901.000000004,15955708.999999993,15922301.000000002,16084652.000000004,10063.999999999998
321,27999686.999999996,14720940.000000002,14725037.999999998,14742155.999999998,0.0
322,30868072.999999996,16174918.000000002,16121511.000000004,16174446.000000006,0.0
323,32197990.0,16953827.0,16893912.999999996,16923760.0,0.0
324,28038305.999999996,14811947.000000004,14765328.999999996,14761884.999999994,0.0
325,29962962.999999993,15853367.0,15802622.999999998,16092814.0,9940.0
326,30406954.0,15935375.0,16012224.999999996,15912864.0,20110.999999999996
327,28845959.99999999,15212314.0,15218613.000000004,15184333.0,20071.000000000007
328,30704864.999999996,16153753.000000002,16075469.999999993,16286192.999999998,0.0
329,29589750.999999996,15796360.000000002,15811661.0,15998835.000000006,30011.000000000004
330,30886301.0,16204699.999999996,16075782.000000002,16090820.99999999,0.0
331,30397438.0,15935338.0,16144098.000000002,16057422.0,10004.0
332,30818122.000000004,16283197.999999998,16074093.000000006,16053297.0,0.0
333,33000307.999999993,17474840.0,17280707.999999996,17503922.999999993,9965.0
334,28791991.0,15269428.999999998,15564075.000000002,15371767.000000004,19916.999999999996
335,30753479.999999996,16263908.000000002,16112734.000000002,16101298.000000002,0.0
336,29613269.999999993,15544414.0,15628506.000000002,15608795.999999998,39987.00000000002
337,31690494.999999996,16655745.0,16508036.000000002,16526198.000000004,19979.999999999996
338,31656671.999999993,16612808.999999998,16684862.99999999,16784070.999999996,0.0
339,32459335.000000022,17264798.000000004,17247143.000000004,17123736.999999993,0.0
340,27876416.0,14722749.0,14703489.000000002,14703568.999999996,10001.0
341,28556895.999999993,15125962.0,15003288.999999993,15073724.000000002,10001.999999999998
342,27395052.0,14303800.999999998,14344668.999999998,14362229.999999998,10112.000000000005
343,26596083.0,14023662.999999998,14042910.0,13972759.0,0.0
344,32436196.99999999,17116126.0,17152343.0,17114281.0,39945.00000000002
345,27225560.0,14283758.0,14413116.000000002,14303313.0,0.0
346,32777355.999999996,17245247.000000004,17243358.999999996,17253265.000000004,20004.0
347,31066505.000000007,16406042.999999996,16414976.000000006,16332626.999999994,10002.0
348,27166322.000000007,14315146.999999996,14321048.000000006,14383176.0,0.0
349,30658308.000000004,16163111.999999998,16214911.000000004,16171495.999999996,10001.999999999998
350,30296232.999999985,15843840.0,16023966.000000004,15833485.999999996,20235.999999999993
351,29557611.000000004,15525270.0,15673017.999999998,15693325.0,0.0
352,27815307.99999999,14783094.000000004,14714764.000000004,14693947.000000006,0.0
353,30879331.000000004,16283679.000000002,16424464.999999998,16193216.000000002,0.0
354,28794962.999999985,15134156.0,15274530.000000007,15253063.000000004,10003.000000000002
355,28025992.0,14736569.0,14823210.000000004,14793422.999999996,0.0
356,31537223.000000004,16637604.0,16621464.000000002,16903884.000000004,9999.999999999998
357,31358212.999999996,16623822.999999996,16492942.000000006,16644023.000000002,10003.0
358,29347062.999999996,15525005.000000002,15441693.999999998,15523510.0,0.0
359,27328228.0,14393931.000000006,14302456.0,14413327.000000002,0.0
360,29856888.00000001,16104351.999999993,15705435.000000002,15730751.999999994,10010.000000000004
361,31167266.0,16475806.0,16451652.000000004,16423367.999999998,0.0
362,28666895.999999993,15182515.000000007,14963795.000000004,15123461.999999994,9999.999999999998
